Puntaje_Focalizacion_A,Puntaje_Focalizacion_B,Variable_Ruido_1,Variable_Ruido_2,Variable_Ruido_3,Variable_Ruido_4,Variable_Ruido_5,Variable_Ruido_6,Variable_Ruido_7,Variable_Ruido_8,Variable_Ruido_9,Variable_Ruido_10,Variable_Ruido_11,Variable_Ruido_12,Variable_Ruido_13,Variable_Ruido_14,Variable_Ruido_15,Variable_Ruido_16,Variable_Ruido_17,Variable_Ruido_18,Variable_Ruido_19,Variable_Ruido_20,Variable_Ruido_21,Variable_Ruido_22,Variable_Ruido_23,Variable_Ruido_24,Variable_Ruido_25,Variable_Ruido_26,Variable_Ruido_27,Variable_Ruido_28,Variable_Ruido_29,Variable_Ruido_30,Variable_Ruido_31,Variable_Ruido_32,Variable_Ruido_33,Variable_Ruido_34,Variable_Ruido_35,Variable_Ruido_36,Variable_Ruido_37,Variable_Ruido_38,Variable_Ruido_39,Variable_Ruido_40,Variable_Ruido_41,Variable_Ruido_42,Variable_Ruido_43,Variable_Ruido_44,Variable_Ruido_45,Variable_Ruido_46,Variable_Ruido_47,Variable_Ruido_48,Variable_Ruido_49,Variable_Ruido_50,PobrezaMonetaria
2.638533841742209,-0.4708023305637763,-1.1024769022136698,1.472000458509057,1.0255501645426774,0.8016241394253125,-0.5004487831682146,0.6871327486870611,1.2993927651792128,0.7129551493797542,-1.7421139505920342,-0.9078337253001396,-0.9105959594890218,-0.3488565760038483,-0.7689062228452075,0.04805240721455719,0.9075810653047569,-0.3198711744248857,-0.3224804146222358,2.4266865458300106,-1.8512609176445476,0.5089632703317758,-0.5863546856568445,0.5417823263839328,0.6488070220295867,1.7172628098738145,0.2734995853475029,0.09432597426024088,-0.1467082192922821,-1.324272125875763,-1.0061946239904085,0.782304713407766,-0.5055293042389964,2.602570948418216,-0.07565822279932746,0.06477662887366674,0.7718106011422747,-0.7812145794207094,-0.2668617954389752,1.4854483077231524,0.14880662482848556,0.8054710182693657,-0.4691938265199553,-0.9998076894936488,-0.0786835489443941,-1.1886347590644062,0.22422707654161805,1.3076778700384646,1.1137852346239732,0.802283312260029,1.4603754462303113,-0.5967304945011919,0
-0.006884140582427283,0.6348065614561236,-2.130222172384109,-1.211987642714966,1.3132650319292731,1.9631672154171742,1.3404278421826115,0.9548161076994014,0.9963723886068404,-0.5679707286524242,1.2696735586708172,0.8575407176621711,-0.5802134839942558,0.8040274068461952,-0.10480462007578645,-1.7006826977037772,-0.001683561583164334,-1.103827862663042,0.028585805533881545,-0.906743748738887,0.26748426758484317,0.23119202614874165,-0.4598070877102841,-2.3581185550385086,0.2569650666821412,0.48221077480254126,0.03578526895337955,0.9599262203362213,0.9112647731716171,-0.8213367848964309,1.6794202682219053,-0.0927177770245108,0.4264466467494543,-0.7292838254428673,1.671715459409097,0.6744993466707778,0.16972166111551473,-0.5242400071760824,-0.499900043047382,-0.4199877461321128,-0.4293582980436822,-0.7251172647260549,0.49015811938494364,1.350694967944401,-1.0430868269474973,0.14541738086347938,-0.1757592964895174,-0.328803549530182,0.5670511968272159,-1.0139542745761627,0.9486791061229324,-0.8257658506473301,0
0.4689956205457437,0.2655322363286146,-1.408175415034674,1.2716165388237732,-0.5166333694332026,0.3396852542471564,-0.2823470391520773,1.7633853077105421,-0.38537545519658845,2.830073820023184,-1.3747392128188858,1.0847232390008317,-0.40010811820651954,0.6734714500990673,0.4535413376732482,-0.8066056611387461,1.45106161062091,0.26711150406877904,0.7262660157323395,0.21466013386207328,-0.7119272710507971,-0.7205991217164793,-2.3096410294319774,-1.0857932995292394,0.2811213598405349,0.8273414578840398,0.08157502132900844,-0.9755250876172511,-0.897230032293175,0.17902661522046578,0.8611886078937869,-0.5708304014465045,-0.7608678902663665,-0.5120769179550712,0.09230795034948869,0.9999812679364478,0.06432454852154806,0.1938340511548268,0.3711732420849124,0.7415202498359396,0.5442502965453289,-0.024734602533284224,1.4538290513417735,-2.6269930612744505,0.3462986062064281,0.43523862529468316,-0.20240074178104928,0.3307697204485749,-0.5019396475686442,-0.9065494275553256,-0.0034484344442615405,-0.807390819824067,0
-1.6039760717061917,0.31500588106421606,-0.16418249582433603,-0.9473958938285292,-2.0009775400799383,0.12338546143626893,-0.7541804508198748,-1.517388154918133,1.3863198251856714,1.9523305740586128,1.9202118161802628,0.7322681551776026,-0.005703835565636384,0.7262730970057847,0.12655434339789906,-1.6302424923298797,0.6377102254001026,-1.5145125134494901,1.4081367344059197,0.3091618448370857,1.5405988751342437,0.9984316303637576,0.9908781713730318,0.48574901828164296,-0.06717156147423346,0.27426205460418307,0.12500108891045733,-0.5533111922278602,-0.09892117336391111,0.6497912142412239,-0.7460949967289471,0.031035976389051742,0.05398453008684679,0.18294200906102423,0.44226054956906835,0.7639703359309428,-0.43947320049122035,-1.2724506478042363,0.7047124787734113,-0.8608418174996622,0.4067249224676164,0.47104386584324454,1.019920192613531,0.09423636857842603,-0.19288549079445919,-1.193249483261547,-0.9308697225672223,1.2970043414546188,0.5317440551809776,1.150745693703842,-0.12881714810298317,0.730464046262894,1
0.6094639428955051,0.7698642885141841,2.623497320408874,-0.8462553404527804,-0.6485123215650428,1.0271766341247077,-0.8486436840502752,-0.6182506280869106,-0.9032923052129164,0.3903234743115892,0.24913009746934023,0.3978131214687018,-0.42291581780290877,0.6741712307344665,-0.6932008022923798,1.986386011778615,-0.13302060240656355,-0.050940816995244095,-1.5845957806220707,0.08029462519659981,0.9282700147798063,-1.1502769212903936,1.192208002065706,-0.43771728376164043,0.7934711407545635,-0.018159475858588934,1.564685940442118,-0.557987612133392,0.021322379649080483,-0.4847606227440919,0.2001070358730809,-1.1466435218648972,0.8302456095933678,-1.8249787539319184,-1.4922683527638334,0.3794309107418344,-0.4589710986480288,0.013990114599875885,-0.1705553619914906,0.14173744920333356,-0.024287429264712303,1.2680916229810462,1.071619171602439,-0.8302064163716486,0.5822855298918361,3.6843954916154376,-1.7257958158571847,-0.09835204373490743,1.1698062628694852,0.7542152918843913,0.38122355865078966,0.8352202713155098,0
0.7202173028774342,-1.031579317537968,0.5977983699733159,-0.9575151218605789,0.6756238472217876,-0.7428931342174122,-2.0282197557201718,1.8007825074198034,1.9278887677200236,-1.6048645114157465,-0.5404926010667916,-0.9721986062597678,1.7790561754970535,1.3522035064986118,-0.5745878026766025,-0.49701338123567107,0.33593460030654027,-1.6411630552577328,2.016006649782717,0.7748064513339968,-1.3365066540733268,-0.11914629604897883,0.5462342970376077,-0.889511832586741,-0.7635574393850736,0.7624276730849603,1.6239284212724487,-0.2267924566192326,1.6539499692760193,0.35277301512467607,-1.8079865068738001,0.6627965674488252,0.9835925288245931,-0.7334439776625858,-0.2261780590311952,-0.163907821149993,-0.2927020815697805,-1.8419648494714589,0.14683585651045292,1.1392423041070152,0.16117306125269532,-1.7880047550973923,1.8958589181863554,0.08890857120011178,0.21764316491011243,-0.8076375081159484,-0.5276242865225281,-1.3481573343108253,-0.45075220568768837,0.7071029599768733,-0.913129592861728,-0.42375319270703304,1
-0.03575238445446523,1.010613823135138,0.26453433956499683,-0.2336608526457036,0.32708279168699017,0.8583863775323266,1.8099674733164133,-0.2987238758695466,2.115735846229456,-0.004269662004765207,-0.10294488578800247,0.2527159571435802,0.16962725774581855,-1.7944105748091392,-0.32362038127249687,-0.43525522270753575,0.45849410208956204,-0.18109237380197318,1.0165109367707557,1.8412631156679156,0.6535591760940455,-0.022513910968726503,1.5599086363511496,0.32038505107590026,1.6394128668992056,0.090040114177559,-0.7207092543500832,0.3254229130035801,0.015353277030887116,1.5400573103342516,0.6277142986800944,-0.10380598332608082,-0.5456008952153047,0.552314929847775,2.0607964566578505,-1.4544507169283993,-0.49415116457065805,0.8538182265808693,0.04744775960141313,-1.697812840907336,1.8021865871704343,0.4386755018303045,-0.5555171849914465,0.8347837808184987,-0.4956888869799086,0.35889220704782404,-0.3593659100757018,0.2986336788868633,-0.5204267047050868,-0.06266852634016111,-0.4025907089543884,-0.1188527227656921,0
-1.503593664257833,0.47705641799327736,0.39868228543156947,1.0165256349412848,-0.5470490017428234,-0.9074312286936039,-0.6072836803927525,-1.5544289791189223,-0.5050929347270136,-0.5967315168846282,0.8949274908178277,-0.8254517554646196,1.3355614219403067,0.05121415588687585,-0.7699654165001454,0.37249712153975945,-2.4156325073116998,0.752843310576165,0.07242394556583508,-1.120833170714935,0.33391773588361184,1.7562704617635663,0.9014725759371798,-0.20184869870246622,-0.20779609482501527,-1.097606435419207,0.45240531210978574,-0.274359261270437,-1.7281720336452941,1.4573802587479974,-1.1711594888697285,0.762151110596599,1.0707694930207792,1.9770271528630712,0.5099754133785176,-0.00609847893217541,-0.5850024767085181,0.12604873331476285,-1.2632308018235008,-0.3852649034679415,-1.9252109883207538,2.1205158565906617,-1.324208988320801,1.331528291372892,-1.5159240146070985,1.2272100687908605,-1.9336041847244794,1.0769757550635541,0.21606658351337943,-0.057460882435253685,-0.422796363261128,2.0061205178510084,1
-0.19131080135299008,-0.570358158257138,1.554318612898854,-0.6792862365918091,-0.3004044013501854,0.6792882364041074,-0.9907391885526694,1.4959356007166693,1.6600299962174465,1.885357862667835,0.4702447145080032,-1.25557487686766,-2.0577051092333223,-0.9809588490422496,1.2567064535134287,-1.0660483692379326,-0.15981016476390986,-1.0489217692701687,-0.7177948800648143,0.3219524861212325,0.4344946822933355,-1.5563353518009786,1.0534327139862938,-0.11848887435820203,0.8677530525018184,0.8060279291043015,0.622064951867323,-0.4596957871681127,-0.08443476522893177,-1.5938097137463156,0.4661069977583625,0.20168508539864807,-0.9054040864592747,-0.7851808055027825,-0.5469025899262988,0.42315434673830565,-0.8521514284113715,1.8133701731662915,1.4693097093728122,1.5501587313387721,-0.6131674907681045,1.0402943051150844,1.163795892521156,-0.4233689045259305,0.39358096904556056,-0.3203510417747545,0.6529064552887228,0.01782896764384919,-0.052684200070734835,-0.7133814277421938,2.1831799138982095,-2.347248297683606,1
-0.26514224005822773,-0.08548509060751834,-1.324609968405484,-0.8135485056632594,0.6597028231879288,1.9514158744798502,-0.8818315264461647,0.6328322765010598,-0.8622498101619912,1.186364327969501,1.4308630242224276,1.364073954128093,1.2230623175566284,0.4357053587427766,2.2104741631794367,-0.10089042203195814,-0.21578402319619985,0.7008746951067304,0.5386172151425657,2.134633975133563,0.4931553116584774,-0.04763975284050905,-1.2732009900262908,0.24188567036661698,0.06516626745861111,-1.1854350947296173,-0.5576076522553155,0.9487959931621395,0.6834208666466771,-1.0879064336617903,0.13628497441580084,-1.3492555695118607,0.6971595007172634,-0.6379474488001513,-0.7116214099531365,0.8351162856756008,-0.4198397176104867,-1.0440158671782274,0.8328362629180046,-0.3548408913980075,0.7440950162301038,-0.572601811325739,1.1719887317970406,0.3668659054486459,1.1902388773551351,0.01578378491938829,-2.3737828604724993,1.2394528994432905,-0.08593690078105504,-0.48467905052369414,0.9626037113691425,-0.05388772203387274,1
